"","nn","Customer","DEMAND","PVC","CMC","FRC","CNC","CCx","CC","INDEP","DENS_MEASURED","INFOCONT_A_FRCM"
"838",419,2,1,50,53,48,50,50,50,TRUE,0.5,0
"839",420,1,1,50,86,58,50,50,50,TRUE,0.75,1.53
"840",420,2,1,50,15,43,50,50,50,TRUE,0.75,1.53
"841",421,1,1,50,98,52,50,50,50,TRUE,0.75,1.53
"842",421,2,1,50,3,49,50,50,50,TRUE,0.75,1.53
"843",422,1,1,50,32,66,50,50,50,TRUE,0.75,0.75
"844",422,2,1,50,69,35,50,50,50,TRUE,0.75,0.75
"845",423,1,1,50,90,55,50,50,50,TRUE,0.75,1.53
"846",423,2,1,50,10,45,50,50,50,TRUE,0.75,1.53
"847",424,1,1,50,7,94,50,50,50,TRUE,0.5,0
"848",424,2,1,50,94,7,50,50,50,TRUE,0.5,0
"849",425,1,1,50,26,63,50,50,50,TRUE,0.75,0.75
"850",425,2,1,50,75,38,50,50,50,TRUE,0.75,0.75
"851",426,1,1,50,30,70,50,50,50,TRUE,0.5,0
"852",426,2,1,50,70,30,50,50,50,TRUE,0.5,0
"853",427,1,1,51,38,51,51,51,51,FALSE,1,2.28
"854",427,2,1,51,63,51,51,51,51,FALSE,1,2.28
"855",428,1,1,50,25,13,50,50,50,TRUE,0.75,1.53
"856",428,2,1,50,75,88,50,50,50,TRUE,0.75,1.53
"857",429,1,1,51,82,51,51,51,50,FALSE,1,2.28
"858",429,2,1,51,19,51,51,51,50,FALSE,1,2.28
"859",430,1,1,50,83,9,50,50,50,TRUE,0.75,0.75
"860",430,2,1,50,18,92,50,50,50,TRUE,0.75,0.75
"861",431,1,1,50,44,72,50,50,50,TRUE,0.75,0.75
"862",431,2,1,50,57,29,50,50,50,TRUE,0.75,0.75
"863",432,1,1,50,37,69,50,50,50,TRUE,0.75,0.75
"864",432,2,1,50,64,32,50,50,50,TRUE,0.75,0.75
"865",433,1,1,50,60,60,50,50,50,TRUE,0.5,0
"866",433,2,1,50,41,41,50,50,50,TRUE,0.5,0
"867",434,1,1,50,70,50,50,50,50,FALSE,1,2.28
"868",434,2,1,50,31,50,50,50,50,FALSE,1,2.28
"869",435,1,1,50,20,91,50,50,51,TRUE,0.75,1.53
"870",435,2,1,50,81,10,50,50,51,TRUE,0.75,1.53
"871",436,1,1,51,48,27,50,50,51,TRUE,0.75,0.75
"872",436,2,1,51,53,74,50,50,51,TRUE,0.75,0.75
"873",437,1,1,51,35,68,51,51,51,TRUE,0.75,0.75
"874",437,2,1,51,66,33,51,51,51,TRUE,0.75,0.75
"875",438,1,1,50,35,50,50,50,50,FALSE,1,2.28
"876",438,2,1,50,66,50,50,50,50,FALSE,1,2.28
"877",439,1,1,50,33,34,50,50,50,TRUE,0.75,0.75
"878",439,2,1,50,68,67,50,50,50,TRUE,0.75,0.75
"879",440,1,1,50,43,43,50,50,50,TRUE,0.5,0
"880",440,2,1,50,58,58,50,50,50,TRUE,0.5,0
"881",441,1,1,50,12,12,50,50,50,TRUE,0.5,0
"882",441,2,1,50,89,89,50,50,50,TRUE,0.5,0
"883",442,1,1,50,44,79,50,50,50,TRUE,0.75,1.53
"884",442,2,1,50,57,22,50,50,50,TRUE,0.75,1.53
"885",443,1,1,51,31,70,51,51,51,TRUE,0.5,0
"886",443,2,1,51,70,31,51,51,51,TRUE,0.5,0
"887",444,1,1,50,25,50,50,50,50,FALSE,1,2.28
"888",444,2,1,50,75,50,50,50,50,FALSE,1,2.28
"889",445,1,1,50,27,37,50,50,50,TRUE,0.75,0.75
"890",445,2,1,50,74,64,50,50,50,TRUE,0.75,0.75
"891",446,1,1,50,95,5,50,50,50,TRUE,0.5,0
"892",446,2,1,50,5,95,50,50,50,TRUE,0.5,0
"893",447,1,1,50,78,62,50,50,50,TRUE,0.75,1.53
"894",447,2,1,50,23,39,50,50,50,TRUE,0.75,1.53
"895",448,1,1,50,83,50,50,50,50,FALSE,1,2.28
"896",448,2,1,50,18,50,50,50,50,FALSE,1,2.28
"897",449,1,1,50,89,45,50,50,50,TRUE,0.75,1.53
"898",449,2,1,50,12,56,50,50,50,TRUE,0.75,1.53
"899",450,1,1,50,25,13,50,50,50,TRUE,0.75,1.53
"900",450,2,1,50,75,88,50,50,50,TRUE,0.75,1.53
"901",451,1,1,50,18,92,50,50,50,TRUE,0.75,1.53
"902",451,2,1,50,83,9,50,50,50,TRUE,0.75,1.53
"903",452,1,1,50,87,57,50,50,50,TRUE,0.75,1.53
"904",452,2,1,50,14,44,50,50,50,TRUE,0.75,1.53
"905",453,1,1,50,91,91,50,50,50,TRUE,0.5,0
"906",453,2,1,50,10,10,50,50,50,TRUE,0.5,0
"907",454,1,1,51,19,60,50,50,51,TRUE,0.75,0.75
"908",454,2,1,51,82,41,50,50,51,TRUE,0.75,0.75
"909",455,1,1,50,65,18,50,50,50,TRUE,0.75,0.75
"910",455,2,1,50,36,83,50,50,50,TRUE,0.75,0.75
"911",456,1,1,50,60,30,50,50,50,TRUE,0.75,1.53
"912",456,2,1,50,40,70,50,50,50,TRUE,0.75,1.53
"913",457,1,1,50,10,91,50,50,50,TRUE,0.5,0
"914",457,2,1,50,91,10,50,50,50,TRUE,0.5,0
"915",458,1,1,50,74,37,50,50,50,TRUE,0.75,1.53
"916",458,2,1,50,27,64,50,50,50,TRUE,0.75,1.53
"917",459,1,1,50,79,50,50,50,50,FALSE,1,2.28
"918",459,2,1,50,22,50,50,50,50,FALSE,1,2.28
"919",460,1,1,50,38,50,50,50,50,FALSE,1,2.28
"920",460,2,1,50,63,50,50,50,50,FALSE,1,2.28
"921",461,1,1,50,75,38,50,50,50,TRUE,0.75,1.53
"922",461,2,1,50,25,63,50,50,50,TRUE,0.75,1.53
"923",462,1,1,50,55,28,50,50,50,TRUE,0.75,1.53
"924",462,2,1,50,46,73,50,50,50,TRUE,0.75,1.53
"925",463,1,1,50,13,7,50,50,50,TRUE,0.75,1.53
"926",463,2,1,50,88,94,50,50,50,TRUE,0.75,1.53
"927",464,1,1,51,60,51,51,51,51,FALSE,1,2.28
"928",464,2,1,51,41,51,51,51,51,FALSE,1,2.28
"929",465,1,1,50,35,83,50,50,50,TRUE,0.75,1.53
"930",465,2,1,50,65,18,50,50,50,TRUE,0.75,1.53
"931",466,1,1,50,17,50,50,50,50,FALSE,1,2.28
"932",466,2,1,50,84,50,50,50,50,FALSE,1,2.28
"933",467,1,1,50,65,65,50,50,50,TRUE,0.5,0
"934",467,2,1,50,36,36,50,50,50,TRUE,0.5,0
"935",468,1,1,50,72,15,50,50,50,TRUE,0.75,0.75
"936",468,2,1,50,29,86,50,50,50,TRUE,0.75,0.75
"937",469,1,1,50,67,17,50,50,50,TRUE,0.75,0.75
"938",469,2,1,50,34,84,50,50,50,TRUE,0.75,0.75
"939",470,1,1,50,67,84,50,50,50,TRUE,0.75,0.75
"940",470,2,1,50,34,17,50,50,50,TRUE,0.75,0.75
"941",471,1,1,51,21,11,51,51,51,TRUE,0.75,1.53
"942",471,2,1,51,81,91,51,51,51,TRUE,0.75,1.53
"943",472,1,1,50,33,68,50,50,51,TRUE,0.5,0
"944",472,2,1,50,68,33,50,50,51,TRUE,0.5,0
"945",473,1,1,51,26,63,50,50,51,TRUE,0.75,0.75
"946",473,2,1,51,75,38,50,50,51,TRUE,0.75,0.75
"947",474,1,1,50,38,69,50,50,50,TRUE,0.75,0.75
"948",474,2,1,50,63,32,50,50,50,TRUE,0.75,0.75
"949",475,1,1,50,76,38,50,50,50,TRUE,0.75,1.53
"950",475,2,1,50,25,63,50,50,50,TRUE,0.75,1.53
"951",476,1,1,50,46,78,50,50,50,TRUE,0.75,1.53
"952",476,2,1,50,55,23,50,50,50,TRUE,0.75,1.53
"953",477,1,1,50,28,37,50,50,50,TRUE,0.75,0.75
"954",477,2,1,50,73,64,50,50,50,TRUE,0.75,0.75
"955",478,1,1,50,16,85,50,50,50,TRUE,0.5,0
"956",478,2,1,50,85,16,50,50,50,TRUE,0.5,0
"957",479,1,1,50,13,44,50,50,50,TRUE,0.75,0.75
"958",479,2,1,50,88,57,50,50,50,TRUE,0.75,0.75
"959",480,1,1,50,33,34,50,50,50,TRUE,0.75,0.75
"960",480,2,1,50,68,67,50,50,50,TRUE,0.75,0.75
"961",481,1,1,51,41,71,51,51,51,TRUE,0.75,0.75
"962",481,2,1,51,60,30,51,51,51,TRUE,0.75,0.75
"963",482,1,1,50,17,92,50,50,50,TRUE,0.75,1.53
"964",482,2,1,50,84,9,50,50,50,TRUE,0.75,1.53
"965",483,1,1,50,36,50,50,50,50,FALSE,1,2.28
"966",483,2,1,50,65,50,50,50,50,FALSE,1,2.28
"967",484,1,1,50,85,85,50,50,50,TRUE,0.5,0
"968",484,2,1,50,16,16,50,50,50,TRUE,0.5,0
"969",485,1,1,50,25,13,50,50,50,TRUE,0.75,1.53
"970",485,2,1,50,75,88,50,50,50,TRUE,0.75,1.53
"971",486,1,1,50,64,50,50,50,50,FALSE,1,2.28
"972",486,2,1,50,37,50,50,50,50,FALSE,1,2.28
"973",487,1,1,51,78,12,50,50,51,TRUE,0.75,0.75
"974",487,2,1,51,23,89,50,50,51,TRUE,0.75,0.75
"975",488,1,1,51,35,66,51,51,51,TRUE,0.5,0
"976",488,2,1,51,66,35,51,51,51,TRUE,0.5,0
"977",489,1,1,50,49,75,50,50,50,TRUE,0.75,0.75
"978",489,2,1,50,52,26,50,50,50,TRUE,0.75,0.75
"979",490,1,1,50,84,58,50,50,50,TRUE,0.75,1.53
"980",490,2,1,50,16,42,50,50,50,TRUE,0.75,1.53
"981",491,1,1,50,49,50,50,50,50,FALSE,1,2.28
"982",491,2,1,50,52,50,50,50,50,FALSE,1,2.28
"983",492,1,1,50,20,10,50,50,50,TRUE,0.75,1.53
"984",492,2,1,50,80,90,50,50,50,TRUE,0.75,1.53
"985",493,1,1,50,22,40,50,50,50,TRUE,0.75,0.75
"986",493,2,1,50,79,61,50,50,50,TRUE,0.75,0.75
"987",494,1,1,50,56,50,50,50,50,FALSE,1,2.28
"988",494,2,1,50,45,50,50,50,50,FALSE,1,2.28
"989",495,1,1,50,25,25,50,50,50,TRUE,0.5,0
"990",495,2,1,50,75,75,50,50,50,TRUE,0.5,0
"991",496,1,1,50,45,45,50,50,50,TRUE,0.5,0
"992",496,2,1,50,56,56,50,50,50,TRUE,0.5,0
"993",497,1,1,50,9,96,50,50,50,TRUE,0.75,1.53
"994",497,2,1,50,92,5,50,50,50,TRUE,0.75,1.53
"995",498,1,1,51,34,67,50,50,51,TRUE,0.75,0.75
"996",498,2,1,51,67,34,50,50,51,TRUE,0.75,0.75
"997",499,1,1,50,43,29,50,50,50,TRUE,0.75,0.75
"998",499,2,1,50,58,72,50,50,50,TRUE,0.75,0.75
"999",500,1,1,50,66,66,50,50,51,TRUE,0.5,0
"1000",500,2,1,50,35,35,50,50,51,TRUE,0.5,0
"1001",501,1,1,50,81,60,50,50,50,TRUE,0.75,1.53
"1002",501,2,1,50,20,41,50,50,50,TRUE,0.75,1.53
"1003",502,1,1,50,35,68,50,50,50,TRUE,0.75,0.75
"1004",502,2,1,50,65,33,50,50,50,TRUE,0.75,0.75
"1005",503,1,1,50,42,80,50,50,50,TRUE,0.75,1.53
"1006",503,2,1,50,59,21,50,50,50,TRUE,0.75,1.53
"1007",504,1,1,50,31,31,50,50,50,TRUE,0.5,0
"1008",504,2,1,50,70,70,50,50,50,TRUE,0.5,0
"1009",505,1,1,50,38,82,50,50,50,TRUE,0.75,1.53
"1010",505,2,1,50,63,19,50,50,50,TRUE,0.75,1.53
"1011",506,1,1,50,40,60,50,50,50,TRUE,0.5,0
"1012",506,2,1,50,60,40,50,50,50,TRUE,0.5,0
"1013",507,1,1,50,48,77,50,50,50,TRUE,0.75,1.53
"1014",507,2,1,50,53,24,50,50,50,TRUE,0.75,1.53
"1015",508,1,1,50,35,66,50,50,50,TRUE,0.5,0
"1016",508,2,1,50,66,35,50,50,50,TRUE,0.5,0
"1017",509,1,1,50,70,15,50,50,50,TRUE,0.75,0.75
"1018",509,2,1,50,30,85,50,50,50,TRUE,0.75,0.75
"1019",510,1,1,51,53,27,50,50,51,TRUE,0.75,1.53
"1020",510,2,1,51,48,74,50,50,51,TRUE,0.75,1.53
"1021",511,1,1,50,59,42,50,50,50,TRUE,0.5,0
"1022",511,2,1,50,42,59,50,50,50,TRUE,0.5,0
"1023",512,1,1,50,54,54,50,50,50,TRUE,0.5,0
"1024",512,2,1,50,47,47,50,50,50,TRUE,0.5,0
"1025",513,1,1,51,64,32,50,50,50,TRUE,0.75,1.53
"1026",513,2,1,51,37,69,50,50,50,TRUE,0.75,1.53
"1027",514,1,1,50,8,54,50,50,50,TRUE,0.75,0.75
"1028",514,2,1,50,93,47,50,50,50,TRUE,0.75,0.75
"1029",515,1,1,50,2,99,50,50,51,TRUE,0.5,0
"1030",515,2,1,50,99,2,50,50,51,TRUE,0.5,0
"1031",516,1,1,50,21,11,51,51,50,TRUE,0.75,1.53
"1032",516,2,1,50,80,90,51,51,50,TRUE,0.75,1.53
"1033",517,1,1,50,25,63,50,50,50,TRUE,0.75,0.75
"1034",517,2,1,50,75,38,50,50,50,TRUE,0.75,0.75
"1035",518,1,1,50,25,75,50,50,50,TRUE,0.5,0
"1036",518,2,1,50,75,25,50,50,50,TRUE,0.5,0
"1037",519,1,1,50,58,29,50,50,50,TRUE,0.75,1.53
"1038",519,2,1,50,43,72,50,50,50,TRUE,0.75,1.53
"1039",520,1,1,50,67,34,50,50,50,TRUE,0.5,0
"1040",520,2,1,50,34,67,50,50,50,TRUE,0.5,0
"1041",521,1,1,50,69,32,50,50,50,TRUE,0.5,0
"1042",521,2,1,50,32,69,50,50,50,TRUE,0.5,0
"1043",522,1,1,50,84,9,50,50,50,TRUE,0.75,0.75
"1044",522,2,1,50,17,92,50,50,50,TRUE,0.75,0.75
"1045",523,1,1,50,36,50,50,50,50,FALSE,1,2.28
"1046",523,2,1,50,65,50,50,50,50,FALSE,1,2.28
"1047",524,1,1,50,23,62,50,50,50,TRUE,0.75,0.75
"1048",524,2,1,50,78,39,50,50,50,TRUE,0.75,0.75
"1049",525,1,1,50,90,6,50,50,50,TRUE,0.75,0.75
"1050",525,2,1,50,11,95,50,50,50,TRUE,0.75,0.75
"1051",526,1,1,50,85,8,50,50,50,TRUE,0.75,0.75
"1052",526,2,1,50,16,93,50,50,50,TRUE,0.75,0.75
"1053",527,1,1,50,78,23,50,50,50,TRUE,0.5,0
"1054",527,2,1,50,23,78,50,50,50,TRUE,0.5,0
"1055",528,1,1,50,70,85,50,50,50,TRUE,0.75,0.75
"1056",528,2,1,50,30,15,50,50,50,TRUE,0.75,0.75
"1057",529,1,1,51,34,34,50,50,51,TRUE,0.5,0
"1058",529,2,1,51,67,67,50,50,51,TRUE,0.5,0
"1059",530,1,1,50,12,95,50,50,50,TRUE,0.75,1.53
"1060",530,2,1,50,89,6,50,50,50,TRUE,0.75,1.53
"1061",531,1,1,50,40,30,50,50,50,TRUE,0.75,0.75
"1062",531,2,1,50,60,70,50,50,50,TRUE,0.75,0.75
"1063",532,1,1,50,57,44,50,50,50,TRUE,0.5,0
"1064",532,2,1,50,44,57,50,50,50,TRUE,0.5,0
"1065",533,1,1,50,25,50,50,50,50,FALSE,1,2.28
"1066",533,2,1,50,75,50,50,50,50,FALSE,1,2.28
"1067",534,1,1,51,11,46,51,51,51,TRUE,0.75,0.75
"1068",534,2,1,51,91,56,51,51,51,TRUE,0.75,0.75
"1069",535,1,1,50,32,85,50,50,50,TRUE,0.75,1.53
"1070",535,2,1,50,69,16,50,50,50,TRUE,0.75,1.53
"1071",536,1,1,50,5,98,50,50,50,TRUE,0.75,1.53
"1072",536,2,1,50,96,3,50,50,50,TRUE,0.75,1.53
"1073",537,1,1,50,22,50,50,50,50,FALSE,1,2.28
"1074",537,2,1,50,79,50,50,50,50,FALSE,1,2.28
"1075",538,1,1,50,35,50,50,50,50,FALSE,1,2.28
"1076",538,2,1,50,65,50,50,50,50,FALSE,1,2.28
"1077",539,1,1,50,42,42,50,50,50,TRUE,0.5,0
"1078",539,2,1,50,59,59,50,50,50,TRUE,0.5,0
"1079",540,1,1,50,88,50,50,50,50,FALSE,1,2.28
"1080",540,2,1,50,13,50,50,50,50,FALSE,1,2.28
"1081",541,1,1,51,56,73,51,51,51,TRUE,0.75,1.53
"1082",541,2,1,51,46,28,51,51,51,TRUE,0.75,1.53
"1083",542,1,1,50,68,17,50,50,50,TRUE,0.75,0.75
"1084",542,2,1,50,33,84,50,50,50,TRUE,0.75,0.75
"1085",543,1,1,50,25,25,50,50,50,TRUE,0.5,0
"1086",543,2,1,50,75,75,50,50,50,TRUE,0.5,0
"1087",544,1,1,50,31,16,51,51,50,TRUE,0.75,1.53
"1088",544,2,1,50,70,85,51,51,50,TRUE,0.75,1.53
"1089",545,1,1,51,71,86,50,50,51,TRUE,0.75,0.75
"1090",545,2,1,51,30,15,50,50,51,TRUE,0.75,0.75
"1091",546,1,1,50,46,23,50,50,51,TRUE,0.75,1.53
"1092",546,2,1,50,55,78,50,50,51,TRUE,0.75,1.53
"1093",547,1,1,50,55,55,50,50,50,TRUE,0.5,0
"1094",547,2,1,50,46,46,50,50,50,TRUE,0.5,0
"1095",548,1,1,50,78,39,50,50,50,TRUE,0.75,1.53
"1096",548,2,1,50,23,62,50,50,50,TRUE,0.75,1.53
"1097",549,1,1,50,95,98,50,50,50,TRUE,0.75,0.75
"1098",549,2,1,50,6,3,50,50,50,TRUE,0.75,0.75
"1099",550,1,1,50,35,68,50,50,50,TRUE,0.75,0.75
"1100",550,2,1,50,65,33,50,50,50,TRUE,0.75,0.75
"1101",551,1,1,50,14,94,50,50,50,TRUE,0.75,1.53
"1102",551,2,1,50,87,7,50,50,50,TRUE,0.75,1.53
"1103",552,1,1,50,63,19,50,50,50,TRUE,0.75,0.75
"1104",552,2,1,50,38,82,50,50,50,TRUE,0.75,0.75
"1105",553,1,1,50,82,19,50,50,50,TRUE,0.5,0
"1106",553,2,1,50,19,82,50,50,50,TRUE,0.5,0
"1107",554,1,1,50,22,50,50,50,50,FALSE,1,2.28
"1108",554,2,1,50,79,50,50,50,50,FALSE,1,2.28
"1109",555,1,1,51,17,9,50,50,51,TRUE,0.75,1.53
"1110",555,2,1,51,84,92,50,50,51,TRUE,0.75,1.53
"1111",556,1,1,50,78,23,50,50,50,TRUE,0.5,0
"1112",556,2,1,50,23,78,50,50,50,TRUE,0.5,0
"1113",557,1,1,50,59,59,50,50,50,TRUE,0.5,0
"1114",557,2,1,50,42,42,50,50,50,TRUE,0.5,0
"1115",558,1,1,50,65,18,50,50,50,TRUE,0.75,0.75
"1116",558,2,1,50,35,83,50,50,50,TRUE,0.75,0.75
"1117",559,1,1,50,96,96,50,50,50,TRUE,0.5,0
"1118",559,2,1,50,5,5,50,50,50,TRUE,0.5,0
"1119",560,1,1,50,40,50,50,50,50,FALSE,1,2.28
"1120",560,2,1,50,61,50,50,50,50,FALSE,1,2.28
"1121",561,1,1,50,77,62,50,50,50,TRUE,0.75,1.53
"1122",561,2,1,50,24,39,50,50,50,TRUE,0.75,1.53
"1123",562,1,1,51,57,57,51,51,50,TRUE,0.5,0
"1124",562,2,1,51,44,44,51,51,50,TRUE,0.5,0
"1125",563,1,1,50,35,66,50,50,50,TRUE,0.5,0
"1126",563,2,1,50,66,35,50,50,50,TRUE,0.5,0
"1127",564,1,1,50,65,68,50,50,50,TRUE,0.75,1.53
"1128",564,2,1,50,36,33,50,50,50,TRUE,0.75,1.53
"1129",565,1,1,50,75,38,50,50,50,TRUE,0.75,1.53
"1130",565,2,1,50,25,63,50,50,50,TRUE,0.75,1.53
"1131",566,1,1,50,31,31,50,50,50,TRUE,0.5,0
"1132",566,2,1,50,70,70,50,50,50,TRUE,0.5,0
"1133",567,1,1,50,37,82,50,50,50,TRUE,0.75,1.53
"1134",567,2,1,50,64,19,50,50,50,TRUE,0.75,1.53
"1135",568,1,1,50,45,56,50,50,50,TRUE,0.5,0
"1136",568,2,1,50,56,45,50,50,50,TRUE,0.5,0
"1137",569,1,1,50,67,67,50,50,50,TRUE,0.5,0
"1138",569,2,1,50,34,34,50,50,50,TRUE,0.5,0
"1139",570,1,1,50,82,82,50,50,50,TRUE,0.5,0
"1140",570,2,1,50,19,19,50,50,50,TRUE,0.5,0
"1141",571,1,1,50,80,90,50,50,50,TRUE,0.75,0.75
"1142",571,2,1,50,20,10,50,50,50,TRUE,0.75,0.75
"1143",572,1,1,50,7,97,50,50,50,TRUE,0.75,1.53
"1144",572,2,1,50,94,4,50,50,50,TRUE,0.75,1.53
"1145",573,1,1,50,44,57,50,50,50,TRUE,0.5,0
"1146",573,2,1,50,57,44,50,50,50,TRUE,0.5,0
"1147",574,1,1,50,75,75,50,50,50,TRUE,0.5,0
"1148",574,2,1,50,25,25,50,50,50,TRUE,0.5,0
"1149",575,1,1,50,97,97,50,50,50,TRUE,0.5,0
"1150",575,2,1,50,4,4,50,50,50,TRUE,0.5,0
"1151",576,1,1,50,25,50,50,50,50,FALSE,1,2.28
"1152",576,2,1,50,76,50,50,50,50,FALSE,1,2.28
"1153",577,1,1,50,84,9,50,50,50,TRUE,0.75,0.75
"1154",577,2,1,50,17,92,50,50,50,TRUE,0.75,0.75
"1155",578,1,1,50,69,35,50,50,50,TRUE,0.75,1.53
"1156",578,2,1,50,32,66,50,50,50,TRUE,0.75,1.53
"1157",579,1,1,50,33,67,50,50,50,TRUE,0.75,0.75
"1158",579,2,1,50,68,34,50,50,50,TRUE,0.75,0.75
"1159",580,1,1,50,87,87,50,50,50,TRUE,0.5,0
"1160",580,2,1,50,14,14,50,50,50,TRUE,0.5,0
"1161",581,1,1,50,82,41,50,50,50,TRUE,0.75,1.53
"1162",581,2,1,50,19,60,50,50,50,TRUE,0.75,1.53
"1163",582,1,1,51,22,40,51,51,50,TRUE,0.75,0.75
"1164",582,2,1,51,79,61,51,51,50,TRUE,0.75,0.75
"1165",583,1,1,50,24,12,50,50,50,TRUE,0.75,1.53
"1166",583,2,1,50,77,89,50,50,50,TRUE,0.75,1.53
"1167",584,1,1,51,95,6,51,51,51,TRUE,0.5,0
"1168",584,2,1,51,6,95,51,51,51,TRUE,0.5,0
"1169",585,1,1,51,62,62,51,51,51,TRUE,0.5,0
"1170",585,2,1,51,39,39,51,51,51,TRUE,0.5,0
"1171",586,1,1,51,30,86,51,51,51,TRUE,0.75,1.53
"1172",586,2,1,51,71,15,51,51,51,TRUE,0.75,1.53
"1173",587,1,1,50,59,30,50,50,50,TRUE,0.75,1.53
"1174",587,2,1,50,42,71,50,50,50,TRUE,0.75,1.53
"1175",588,1,1,50,29,29,50,50,50,TRUE,0.5,0
"1176",588,2,1,50,72,72,50,50,50,TRUE,0.5,0
"1177",589,1,1,50,84,59,50,50,50,TRUE,0.75,1.53
"1178",589,2,1,50,17,42,50,50,50,TRUE,0.75,1.53
"1179",590,1,1,50,67,17,50,50,50,TRUE,0.75,0.75
"1180",590,2,1,50,34,84,50,50,50,TRUE,0.75,0.75
"1181",591,1,1,50,8,54,50,50,50,TRUE,0.75,0.75
"1182",591,2,1,50,93,47,50,50,50,TRUE,0.75,0.75
"1183",592,1,1,50,38,50,50,50,50,FALSE,1,2.28
"1184",592,2,1,50,63,50,50,50,50,FALSE,1,2.28
"1185",593,1,1,50,92,50,50,50,51,FALSE,1,2.28
"1186",593,2,1,50,9,50,50,50,51,FALSE,1,2.28
"1187",594,1,1,50,57,50,50,50,50,FALSE,1,2.28
"1188",594,2,1,50,44,50,50,50,50,FALSE,1,2.28
"1189",595,1,1,50,75,63,50,50,50,TRUE,0.75,1.53
"1190",595,2,1,50,25,38,50,50,50,TRUE,0.75,1.53
"1191",596,1,1,50,27,74,50,50,50,TRUE,0.5,0
"1192",596,2,1,50,74,27,50,50,50,TRUE,0.5,0
"1193",597,1,1,50,17,50,50,50,50,FALSE,1,2.28
"1194",597,2,1,50,84,50,50,50,50,FALSE,1,2.28
"1195",598,1,1,51,82,91,51,51,51,TRUE,0.75,0.75
"1196",598,2,1,51,19,10,51,51,51,TRUE,0.75,0.75
"1197",599,1,1,50,53,53,50,50,50,TRUE,0.5,0
"1198",599,2,1,50,48,48,50,50,50,TRUE,0.5,0
"1199",600,1,1,50,95,3,50,50,50,TRUE,0.75,0.75
"1200",600,2,1,50,6,98,50,50,50,TRUE,0.75,0.75
"1201",601,1,1,50,60,50,50,50,50,FALSE,1,2.28
"1202",601,2,1,50,41,50,50,50,50,FALSE,1,2.28
"1203",602,1,1,50,80,11,50,50,50,TRUE,0.75,0.75
"1204",602,2,1,50,21,90,50,50,50,TRUE,0.75,0.75
"1205",603,1,1,51,43,58,51,51,51,TRUE,0.5,0
"1206",603,2,1,51,58,43,51,51,51,TRUE,0.5,0
"1207",604,1,1,50,25,50,50,50,50,FALSE,1,2.28
"1208",604,2,1,50,75,50,50,50,50,FALSE,1,2.28
"1209",605,1,1,50,42,59,50,50,50,TRUE,0.5,0
"1210",605,2,1,50,59,42,50,50,50,TRUE,0.5,0
"1211",606,1,1,50,74,50,50,50,50,FALSE,1,2.28
"1212",606,2,1,50,27,50,50,50,50,FALSE,1,2.28
"1213",607,1,1,50,62,39,50,50,50,TRUE,0.5,0
"1214",607,2,1,50,39,62,50,50,50,TRUE,0.5,0
"1215",608,1,1,51,67,67,50,50,51,TRUE,0.5,0
"1216",608,2,1,51,34,34,50,50,51,TRUE,0.5,0
"1217",609,1,1,51,70,16,51,51,50,TRUE,0.75,0.75
"1218",609,2,1,51,31,85,51,51,50,TRUE,0.75,0.75
"1219",610,1,1,50,70,65,50,50,50,TRUE,0.75,1.53
"1220",610,2,1,50,30,35,50,50,50,TRUE,0.75,1.53
"1221",611,1,1,50,95,6,50,50,50,TRUE,0.5,0
"1222",611,2,1,50,6,95,50,50,50,TRUE,0.5,0
"1223",612,1,1,50,61,81,50,50,50,TRUE,0.75,0.75
"1224",612,2,1,50,40,20,50,50,50,TRUE,0.75,0.75
"1225",613,1,1,50,96,3,50,50,50,TRUE,0.75,0.75
"1226",613,2,1,50,5,98,50,50,50,TRUE,0.75,0.75
"1227",614,1,1,51,47,24,51,51,51,TRUE,0.75,1.53
"1228",614,2,1,51,54,77,51,51,51,TRUE,0.75,1.53
"1229",615,1,1,51,52,75,51,51,51,TRUE,0.75,1.53
"1230",615,2,1,51,49,26,51,51,51,TRUE,0.75,1.53
"1231",616,1,1,50,8,4,50,50,50,TRUE,0.75,1.53
"1232",616,2,1,50,93,97,50,50,50,TRUE,0.75,1.53
"1233",617,1,1,50,43,43,50,50,50,TRUE,0.5,0
"1234",617,2,1,50,58,58,50,50,50,TRUE,0.5,0
"1235",618,1,1,50,96,96,50,50,50,TRUE,0.5,0
"1236",618,2,1,50,5,5,50,50,50,TRUE,0.5,0
"1237",619,1,1,50,64,50,50,50,50,FALSE,1,2.28
"1238",619,2,1,50,37,50,50,50,50,FALSE,1,2.28
"1239",620,1,1,50,57,22,50,50,50,TRUE,0.75,0.75
"1240",620,2,1,50,44,79,50,50,50,TRUE,0.75,0.75
"1241",621,1,1,50,72,65,50,50,51,TRUE,0.75,1.53
"1242",621,2,1,50,29,36,50,50,51,TRUE,0.75,1.53
"1243",622,1,1,50,89,12,50,50,50,TRUE,0.5,0
"1244",622,2,1,50,12,89,50,50,50,TRUE,0.5,0
"1245",623,1,1,50,29,65,50,50,50,TRUE,0.75,0.75
"1246",623,2,1,50,72,36,50,50,50,TRUE,0.75,0.75
"1247",624,1,1,50,24,24,50,50,50,TRUE,0.5,0
"1248",624,2,1,50,77,77,50,50,50,TRUE,0.5,0
"1249",625,1,1,51,59,71,51,51,51,TRUE,0.75,1.53
"1250",625,2,1,51,42,30,51,51,51,TRUE,0.75,1.53
